time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-02-08T01:14:56.130Z,19.3286667,-155.1331667,6.038,2.82,ml,48,116,,0.11,hv,hv60847901,2020-07-06T20:46:17.800Z,"15 km S of Fern Forest, Hawaii",earthquake,0.35,0.67,0.152,27,reviewed,hv,hv
2015-02-05T03:26:27.840Z,19.3838333,-155.2788333,1.438,3.37,ml,46,45,,0.11,hv,hv60846476,2020-07-06T20:46:16.550Z,"8 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.217,30,reviewed,hv,hv
2015-02-03T03:19:20.100Z,19.4191667,-155.6158333,-1.336,2.5,ml,45,66,,0.15,hv,hv60845301,2020-07-06T20:47:18.340Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.34,0.19,21,reviewed,hv,hv
2015-02-01T20:14:33.360Z,19.3863333,-155.2781667,1.278,2.6,ml,50,44,,0.11,hv,hv60844641,2022-07-27T18:21:19.677Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.196,22,reviewed,hv,hv
2015-02-01T06:29:34.380Z,19.2855,-155.2033333,8.419,3.01,ml,52,147,,0.1,hv,hv60844376,2020-07-06T20:47:19.430Z,"17 km S of Volcano, Hawaii",earthquake,0.32,0.45,0.188,32,reviewed,hv,hv
2015-01-31T10:41:24.420Z,19.3743333,-155.5003333,7.308,2.5,ml,54,31,,0.12,hv,hv60843961,2020-07-06T20:47:19.640Z,"19 km N of P?hala, Hawaii",earthquake,0.29,0.57,0.203,29,reviewed,hv,hv
2015-01-29T10:06:23.760Z,19.3605,-155.0856667,7.367,3.24,ml,46,150,,0.1,hv,hv60842566,2022-07-27T17:46:38.331Z,"12 km SSE of Fern Forest, Hawaii",earthquake,0.45,0.5,0.123,34,reviewed,hv,hv
2015-01-28T07:57:53.150Z,19.4765,-155.4326667,7.4,2.67,ml,55,43,,0.13,hv,hv60841801,2020-07-06T20:47:26.610Z,"21 km W of Volcano, Hawaii",earthquake,0.29,0.64,0.157,28,reviewed,hv,hv
2015-01-24T08:30:22.040Z,19.3331667,-155.1201667,6.838,3.88,ml,47,134,,0.09,hv,hv60839711,2022-07-27T16:19:26.622Z,"14 km S of Fern Forest, Hawaii",earthquake,0.34,0.58,0.141,35,reviewed,hv,hv
2015-01-22T17:51:38.660Z,19.1078333,-155.6268333,7.188,2.72,ml,46,124,,0.22,hv,hv60838196,2022-07-27T16:03:34.530Z,"4 km NNW of Wai‘?hinu, Hawaii",earthquake,0.51,1.42,0.144,29,reviewed,hv,hv
2015-01-22T13:02:35.700Z,19.763,-155.9853333,12.901,2.51,ml,19,192,,0.15,hv,hv60838146,2020-07-06T20:47:06.890Z,"3 km N of Kalaoa, Hawaii",earthquake,0.69,0.37,0.223,15,reviewed,hv,hv
2015-01-21T08:34:15.470Z,20.2576667,-155.8876667,37.28,2.63,ml,16,159,,0.1,hv,hv60837451,2020-07-06T20:45:32.150Z,"5 km WNW of H?w?, Hawaii",earthquake,0.97,0.78,0.074,13,reviewed,hv,hv
2015-01-20T02:08:28.080Z,19.868,-155.5028333,24.721,2.73,ml,36,176,,0.11,hv,hv60836606,2022-07-27T15:40:10.993Z,"23 km S of Honoka‘a, Hawaii",earthquake,0.62,0.77,0.182,21,reviewed,hv,hv
2015-01-19T10:30:10.190Z,20.0336667,-155.4661667,11.643,3.5,ml,59,173,,0.11,hv,hv60836076,2022-07-27T15:36:18.960Z,"5 km S of Honoka‘a, Hawaii",earthquake,0.46,0.42,0.173,38,reviewed,hv,hv
2015-01-18T23:00:47.070Z,18.586,-156.013,4.578,2.82,ml,19,323,,0.09,hv,hv60835841,2020-07-06T20:46:00.660Z,"59 km SSW of Hawaiian Ocean View, Hawaii",earthquake,1.79,1.07,0.163,27,reviewed,hv,hv
2015-01-17T20:51:37.790Z,20.0045,-155.8415,29.844,2.63,ml,14,180,,0.11,hv,hv60835286,2022-07-27T15:16:43.702Z,"3 km N of Puako, Hawaii",earthquake,0.74,1.39,0.246,13,reviewed,hv,hv
2015-01-15T06:03:47.100Z,19.4306667,-155.6186667,46.96,2.53,ml,40,67,,0.25,hv,hv60833601,2020-08-26T21:08:08.950Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.96,0.87,0.143,30,reviewed,hv,hv
2015-01-13T10:57:16.150Z,19.4046667,-154.8426667,6.764,2.68,ml,32,276,,0.11,hv,hv60832276,2022-07-27T14:09:46.128Z,"10 km SE of Leilani Estates, Hawaii",earthquake,0.66,1.26,0.161,25,reviewed,hv,hv
2015-01-11T09:51:27.100Z,19.0901661,-155.4688263,39.63,2.69,md,32,182,,0.31,hv,hv60830356,2020-08-26T21:08:07.940Z,"11 km ENE of Naalehu, Hawaii",earthquake,1.07,1.8,0.12,6,reviewed,hv,hv
2015-01-10T10:48:52.540Z,19.3816667,-155.2408333,1.266,2.7,ml,46,44,,0.09,hv,hv60829576,2020-07-06T20:45:33.300Z,"6 km S of Volcano, Hawaii",earthquake,0.15,0.17,0.2,23,reviewed,hv,hv
2015-01-10T10:44:21.570Z,19.3825,-155.2416667,1.426,2.76,ml,44,44,,0.09,hv,hv60829571,2020-07-06T20:45:33.600Z,"6 km S of Volcano, Hawaii",earthquake,0.16,0.17,0.182,19,reviewed,hv,hv
2015-01-10T10:35:31.240Z,19.3888333,-155.2436667,1.769,2.97,ml,48,44,,0.1,hv,hv60829556,2020-07-06T20:45:33.040Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.19,0.221,22,reviewed,hv,hv
2015-01-06T13:01:03.600Z,19.9096667,-155.9273333,43.501,3.17,ml,58,194,,0.11,hv,hv60827066,2022-07-27T12:43:58.592Z,"11 km SW of Puako, Hawaii",earthquake,0.69,0.9,0.188,26,reviewed,hv,hv
2015-01-06T08:08:49.850Z,19.1746667,-155.654,8.982,2.68,md,44,88,,0.17,hv,hv60827016,2022-07-27T12:41:10.560Z,"12 km NNW of Wai‘?hinu, Hawaii",earthquake,0.37,0.61,0.112,22,reviewed,hv,hv
2015-01-04T17:45:44.950Z,19.539,-155.6896667,9.057,2.92,ml,37,48,,0.1,hv,hv60826186,2020-07-06T20:45:59.750Z,"20 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.36,0.155,24,reviewed,hv,hv
2015-01-03T23:03:13.820Z,19.3888333,-155.2796667,1.528,2.53,ml,23,58,,0.09,hv,hv60826006,2020-07-06T20:45:27.070Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.18,0.121,11,reviewed,hv,hv
2015-01-02T06:41:45.710Z,19.223,-155.0586667,45.595,2.89,ml,40,232,,0.1,hv,hv60825516,2020-07-06T20:46:08.380Z,"28 km SSE of Fern Forest, Hawaii",earthquake,0.88,0.56,0.148,22,reviewed,hv,hv
2015-01-01T16:15:54.980Z,20.0806667,-155.875,26.214,2.79,ml,19,149,,0.11,hv,hv60825241,2022-07-27T12:16:56.378Z,"12 km NNW of Puako, Hawaii",earthquake,0.67,1.06,0.18,15,reviewed,hv,hv
2014-12-29T10:51:59.050Z,19.0743333333333,-155.466,41.45,2.57,md,31,188,,0.12,hv,hv60823811,2022-02-14T23:01:30.130Z,"12 km E of Naalehu, Hawaii",earthquake,1.02,0.95,0.0571632545899856,13,reviewed,hv,hv
2014-12-29T02:23:20.330Z,19.8251667,-155.8938333,12.593,2.57,ml,15,196,,0.14,hv,hv60823696,2020-07-06T20:44:57.250Z,"14 km NE of Kalaoa, Hawaii",earthquake,1.14,0.63,0.173,15,reviewed,hv,hv
2014-12-27T13:19:55.990Z,19.42,-155.6146667,-0.876,2.69,ml,44,78,,0.15,hv,hv60822916,2020-07-06T20:44:50.980Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.52,0.248,30,reviewed,hv,hv
2014-12-16T10:52:34.140Z,19.288,-155.3785,2.85,2.63,ml,40,108,,0.1,hv,hv60817776,2020-07-06T20:13:55.680Z,"14 km NE of P?hala, Hawaii",earthquake,0.29,0.74,0.158,25,reviewed,hv,hv
2014-12-16T00:57:00.430Z,20.128,-155.6913333,22.633,2.94,ml,53,163,,0.1,hv,hv60817666,2022-07-27T10:38:35.377Z,"11 km N of Waimea, Hawaii",earthquake,0.53,0.9,0.216,27,reviewed,hv,hv
2014-12-14T00:45:37.120Z,19.4225,-155.631,3.89,2.6,ml,14,150,,0.09,hv,hv60816941,2020-08-26T21:08:04.340Z,"24 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.63,0.172,19,reviewed,hv,hv
2014-12-13T06:42:49.160Z,19.7535,-156.5263333,10.783,4.19,ml,27,241,,0.21,hv,hv60816506,2020-07-06T20:45:24.620Z,"56 km WNW of Kailua-Kona, Hawaii",earthquake,2.2,4.2,0.191,40,reviewed,hv,hv
2014-12-08T13:38:54.450Z,19.4266667,-155.6278333,0.054,2.55,ml,32,117,,0.12,hv,hv60813666,2020-07-06T20:45:48.010Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.63,0.105,17,reviewed,hv,hv
2014-12-05T05:24:03.460Z,19.3795,-155.216,3.229,2.51,ml,46,86,,0.22,hv,hv60811796,2020-07-06T20:45:03.630Z,"7 km SSE of Volcano, Hawaii",earthquake,0.39,0.52,0.132,15,reviewed,hv,hv
2014-11-30T22:46:30.180Z,19.5246667,-156.4638333,37.233,3.46,ml,20,244,,0.17,hv,hv60809551,2020-07-06T20:44:06.990Z,"50 km WSW of Kailua-Kona, HI",earthquake,1.41,2.46,0.182,32,reviewed,hv,hv
2014-11-29T20:52:28.970Z,19.4308333,-155.6235,-0.036,2.89,ml,25,116,,0.11,hv,hv60808921,2020-07-06T20:45:14.110Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.62,0.172,29,reviewed,hv,hv
2014-11-29T20:21:49.930Z,19.4203333,-155.613,-0.926,2.51,ml,17,96,,0.15,hv,hv60808896,2020-07-06T20:46:14.440Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.5,0.239,8,reviewed,hv,hv
2014-11-29T07:09:34.870Z,19.4065,-155.625,-0.776,2.64,ml,39,85,,0.15,hv,hv60808551,2020-07-06T20:44:06.770Z,"25 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.37,0.208,22,reviewed,hv,hv
2014-11-29T02:33:44.620Z,19.3853333,-155.2448333,1.871,2.82,ml,40,45,,0.09,hv,hv60808396,2020-07-06T20:44:07.180Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.19,0.153,22,reviewed,hv,hv
2014-11-28T09:08:49.220Z,19.4096667,-155.6186667,-1.326,2.6,ml,41,47,,0.16,hv,hv60808036,2020-07-06T20:44:49.640Z,"26 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.34,0.158,27,reviewed,hv,hv
2014-11-27T14:06:18.580Z,19.4791667,-155.5091667,24.083,2.59,ml,59,28,,0.1,hv,hv60807656,2020-07-06T20:44:47.700Z,"29 km W of Volcano, Hawaii",earthquake,0.33,0.56,0.212,20,reviewed,hv,hv
2014-11-27T07:25:14.430Z,19.358,-155.2086667,24.339,2.54,md,57,59,,0.1,hv,hv60807566,2020-07-06T20:45:17.030Z,"9 km SSE of Volcano, Hawaii",earthquake,0.32,0.33,0.1,27,reviewed,hv,hv
2014-11-24T12:46:42.680Z,19.3535,-155.4961667,7.954,2.54,ml,52,63,,0.13,hv,hv60806351,2020-07-06T20:45:08.890Z,"16 km N of P?hala, Hawaii",earthquake,0.3,0.55,0.203,32,reviewed,hv,hv
2014-11-24T08:48:53.410Z,19.5418333,-156.3588333,36.422,3.12,ml,16,273,,0.14,hv,hv60806251,2020-07-06T20:44:54.900Z,"Hawaii region, Hawaii",earthquake,1.69,3.58,0.183,22,reviewed,hv,hv
2014-11-23T17:35:39.900Z,19.4265,-155.26,0.733,3.34,ml,55,45,,0.08,hv,hv60805876,2022-07-27T08:31:07.811Z,"3 km WSW of Volcano, Hawaii",earthquake,0.14,0.11,0.143,24,reviewed,hv,hv
2014-11-23T01:14:28.620Z,19.3395,-155.214166666667,6.61,2.87,ml,48,67,,0.09,hv,hv60805586,2021-10-22T23:05:08.430Z,"11 km S of Volcano, Hawaii",earthquake,0.25,0.36,0.149418126652462,39,reviewed,hv,hv
2014-11-22T17:58:05.490Z,19.8225,-156.2076667,4.683,3.34,ml,22,263,,0.24,hv,hv60805476,2022-07-27T08:27:12.070Z,"25 km WNW of Kalaoa, Hawaii",earthquake,1.73,1.32,0.174,23,reviewed,hv,hv
2014-11-20T18:36:01.530Z,19.4286667,-155.609,-0.956,2.51,ml,36,74,,0.13,hv,hv60804681,2020-07-06T20:46:11.810Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.41,0.095,11,reviewed,hv,hv
2014-11-15T07:06:15.740Z,19.314,-155.2183333,7.364,3.63,ml,64,83,,0.09,hv,hv60802421,2022-07-27T07:39:43.889Z,"14 km S of Volcano, Hawaii",earthquake,0.29,0.31,0.162,40,reviewed,hv,hv
2014-11-13T12:29:30.410Z,18.7240009,-156.317337,108.05,2.58,md,41,317,,0.25,hv,hv60801746,2020-08-26T21:08:00.630Z,"69 km WSW of Hawaiian Ocean View, Hawaii",earthquake,16.55,2.73,0.12,4,reviewed,hv,hv
2014-11-10T15:39:08.080Z,19.7448333,-156.0646667,9.901,3.77,ml,17,237,,0.2,hv,hv60800231,2022-07-27T07:16:43.062Z,"8 km WNW of Kalaoa, Hawaii",earthquake,1.13,0.52,0.198,41,reviewed,hv,hv
2014-11-09T21:53:42.140Z,19.3473333,-155.1055,6.882,2.56,ml,46,143,,0.11,hv,hv60800051,2022-07-27T07:04:59.514Z,"Island of Hawaii, Hawaii",earthquake,0.44,0.56,0.199,28,reviewed,hv,hv
2014-10-22T18:08:14.810Z,19.3943333,-155.4325,8.464,2.59,ml,55,29,,0.1,hv,hv60793141,2020-07-06T20:43:55.000Z,"21 km WSW of Volcano, Hawaii",earthquake,0.28,0.39,0.165,34,reviewed,hv,hv
2014-10-19T11:21:12.370Z,19.387,-155.244,1.709,2.59,ml,30,67,,0.09,hv,hv60791876,2022-07-27T05:16:09.712Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.23,0.162,18,reviewed,hv,hv
2014-10-19T11:20:19.400Z,19.3873333,-155.2438333,1.999,2.52,ml,34,67,,0.07,hv,hv60791871,2020-07-06T20:42:46.830Z,"Island of Hawaii, Hawaii",earthquake,0.17,0.2,0.187,18,reviewed,hv,hv
2014-10-17T16:58:41.970Z,19.09,-155.448666666667,43.55,2.63,md,33,225,,0.1,hv,hv60791236,2022-02-15T00:00:01.780Z,"12 km SSE of P?hala, Hawaii",earthquake,0.9,0.97,0.121292248852629,17,reviewed,hv,hv
2014-10-17T11:55:39.870Z,19.09,-155.574833333333,48.36,2.55,md,35,154,,0.28,hv,hv60791146,2022-02-12T04:16:40.660Z,"2 km NNE of Naalehu, Hawaii",earthquake,1.04,1.06,0.186402629851378,15,reviewed,hv,hv
2014-10-13T22:28:11.760Z,19.5571667,-155.9773333,9.909,2.66,ml,19,245,,0.25,hv,hv60789136,2022-07-27T04:47:24.731Z,"2 km SW of Kahaluu-Keauhou, Hawaii",earthquake,1.03,0.64,0.17,17,reviewed,hv,hv
2014-10-13T04:43:51.170Z,19.1608333,-155.5965,4.518,4,ml,56,102,,0.19,hv,hv60788561,2022-07-27T04:42:11.483Z,"10 km N of Wai‘?hinu, Hawaii",earthquake,0.32,0.8,0.171,41,reviewed,hv,hv
2014-10-11T03:31:28.190Z,19.1121667,-155.4316667,46.05,2.88,ml,11,191,,0.26,hv,hv60787376,2020-08-26T21:07:54.120Z,"11 km SSE of P?hala, Hawaii",earthquake,4.32,2.01,0.143,32,reviewed,hv,hv
2014-10-10T19:50:22.590Z,19.4213333,-155.6123333,-1.376,2.65,ml,36,96,,0.16,hv,hv60787171,2020-07-06T20:43:42.830Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.41,0.242,17,reviewed,hv,hv
2014-10-10T10:11:10.850Z,19.6578331,-155.322998,1.2,2.76,ml,14,339,,0.25,hv,hv60787101,2020-08-26T21:07:53.540Z,"25 km WNW of Mountain View, Hawaii",earthquake,20.77,10.73,0.19,14,reviewed,hv,hv
2014-10-08T03:28:34.200Z,19.6736667,-156.5158333,52.284,2.51,md,14,294,,0.15,hv,hv60786096,2020-07-06T20:43:27.330Z,"54 km W of Kailua-Kona, Hawaii",earthquake,2.18,4.68,0.015,7,reviewed,hv,hv
2014-10-05T08:20:47.680Z,19.1345,-155.6051667,10.398,2.56,ml,42,121,,0.29,hv,hv60784391,2020-07-06T20:44:28.640Z,"7 km N of Wai‘?hinu, Hawaii",earthquake,0.68,0.76,0.125,17,reviewed,hv,hv
2014-10-03T01:34:58.090Z,19.3561667,-155.3235,26.964,2.97,ml,56,46,,0.12,hv,hv60783061,2020-07-06T20:43:59.320Z,"13 km SW of Volcano, Hawaii",earthquake,0.38,0.48,0.195,40,reviewed,hv,hv
2014-09-30T19:49:52.900Z,20.8793333,-156.2641667,30.771,2.91,ml,18,205,,0.15,hv,hv60781226,2020-07-06T20:43:31.520Z,"5 km ENE of Makawao, Hawaii",earthquake,1.95,0.61,0.136,13,reviewed,hv,hv
2014-09-30T12:35:47.900Z,19.0492,-156.7753,40.6,2.5,md,,324,0.88,1.49,us,usb000shvm,2020-07-06T20:43:31.710Z,"102 km WSW of Captain Cook, Hawaii",earthquake,8,10.1,0.1,5,reviewed,hv,hv
2014-09-30T01:49:04.870Z,19.9971667,-156.4535,3.446,2.87,ml,17,218,,0.16,hv,hv60780841,2022-07-27T03:25:48.074Z,"Hawaii region, Hawaii",earthquake,1.93,0.74,0.156,20,reviewed,hv,hv
2014-09-18T18:51:33.600Z,19.3815,-155.2428333,1.311,2.5,ml,20,84,,0.08,hv,hv60773856,2020-07-06T20:42:20.050Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.22,0.172,16,reviewed,hv,hv
2014-09-12T04:11:53.840Z,19.3798333,-155.2405,0.891,2.57,ml,29,67,,0.07,hv,hv60770211,2020-07-06T20:44:32.270Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.19,0.156,16,reviewed,hv,hv
2014-09-08T19:28:56.480Z,19.6058333,-156.1268333,41.33,2.57,ml,35,247,,0.13,hv,hv60768286,2020-07-06T20:43:20.750Z,"13 km WSW of Kailua-Kona, Hawaii",earthquake,0.81,1.28,0.21,13,reviewed,hv,hv
2014-09-03T00:52:36.800Z,17.4758333,-154.8496667,17.399,3.16,ml,20,343,,0.08,hv,hv60763476,2020-07-06T20:43:00.050Z,"192 km SSE of Naalehu, Hawaii",earthquake,3.68,31.61,0.054,3,reviewed,hv,hv
2014-08-31T05:28:48.030Z,19.3253333,-155.1408333,7.271,2.82,ml,46,106,,0.1,hv,hv60761641,2020-07-06T20:42:57.150Z,"15 km S of Fern Forest, Hawaii",earthquake,0.37,0.55,0.099,37,reviewed,hv,hv
2014-08-31T00:23:48.740Z,19.37,-155.0885,1.411,2.7,ml,46,144,,0.11,hv,hv60761531,2020-07-06T20:42:57.400Z,"11 km SSE of Fern Forest, Hawaii",earthquake,0.3,0.28,0.162,33,reviewed,hv,hv
2014-08-26T00:59:17.820Z,19.3818333,-155.238,1.466,2.72,ml,40,62,,0.08,hv,hv60757926,2020-07-06T20:44:30.180Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.18,0.272,24,reviewed,hv,hv
2014-08-25T02:42:48.580Z,19.4258333,-155.6141667,-0.826,2.55,ml,30,100,,0.15,hv,hv60756786,2020-07-06T20:44:16.020Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.53,0.234,23,reviewed,hv,hv
2014-08-24T09:59:19.760Z,21.0496667,-155.619,5.877,3.46,ml,9,258,,0.1,hv,hv60756346,2022-07-26T23:12:17.031Z,"50 km NE of Hana, Hawaii",earthquake,2.76,3.46,0.135,25,reviewed,hv,hv
2014-08-22T12:37:17.790Z,20.7936667,-157.5905,6.096,4.16,ml,7,180,,0.07,hv,hv60755221,2022-07-26T22:59:40.151Z,"54 km SW of Maunaloa, Hawaii",earthquake,1.34,0.88,0.243,33,reviewed,hv,hv
2014-08-22T08:26:56.400Z,19.7851667,-155.7853333,13.095,2.88,ml,27,153,,0.12,hv,hv60755151,2020-07-06T20:41:57.960Z,"17 km S of Waikoloa, Hawaii",earthquake,0.41,0.34,0.241,30,reviewed,hv,hv
2014-08-17T04:28:48.070Z,19.5056667,-155.6221667,15.893,2.84,ml,57,42,,0.1,hv,hv60751826,2020-07-06T20:41:55.340Z,"26 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.62,0.232,31,reviewed,hv,hv
2014-08-16T05:25:30.290Z,19.4616667,-155.5928333,52.03,2.56,ml,22,60,,0.24,hv,hv60751311,2020-08-26T21:07:37.610Z,"Island of Hawaii, Hawaii",earthquake,1.18,0.98,0.146,32,reviewed,hv,hv
2014-08-13T06:28:17.410Z,20.2851,-155.4614,32.01,3.5,ml,,204,0.337,0.39,us,usb000s2bi,2022-07-26T22:09:14.748Z,"21 km NNE of Kukuihaele, Hawaii",earthquake,,9.5,0.052,50,reviewed,us,us
2014-08-12T07:47:43.530Z,20.1567,-155.19,22.72,4,ml,,224,0.462,0.67,us,usb000s268,2022-07-26T22:04:05.199Z,"19 km NNE of Laup?hoehoe, Hawaii",earthquake,,9.4,0.056,44,reviewed,us,us
2014-08-08T20:54:33.500Z,19.4130001,-155.2774963,1.66,2.54,ml,21,53,,0.27,hv,hv60749451,2020-08-26T21:07:37.460Z,"5 km SW of Volcano, Hawaii",earthquake,0.26,0.25,0.26,20,reviewed,hv,hv
2014-08-08T20:17:37.600Z,19.4208336,-155.2799988,2.64,2.8,ml,23,85,,0.34,hv,hv60749431,2020-08-26T21:07:37.300Z,"5 km WSW of Volcano, Hawaii",earthquake,0.41,0.27,0.32,23,reviewed,hv,hv
2014-08-07T16:24:04.210Z,20.0788333,-155.7935,15.276,4.47,ml,50,121,,0.14,hv,hv60748981,2022-07-26T21:43:23.633Z,"12 km NNE of Puako, Hawaii",earthquake,0.46,0.95,0.154,45,reviewed,hv,hv
2014-08-06T01:07:13.430Z,19.9533333,-155.0975,38.121,3.04,ml,9,267,,0.15,hv,hv60748166,2020-07-06T20:41:31.980Z,"9 km NNE of Honomu, Hawaii",earthquake,1.74,1.37,0.137,35,reviewed,hv,hv
2014-08-05T15:13:20.390Z,19.4025,-155.6231667,-0.186,2.78,md,46,51,,0.17,hv,hv60747921,2020-07-06T20:41:28.880Z,"26 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.54,0.096,22,reviewed,hv,hv
2014-08-05T10:07:59.560Z,19.6433333,-156.2905,25.523,3.2,ml,17,271,,0.18,hv,hv60747871,2022-07-26T21:30:22.369Z,"30 km W of Kailua-Kona, Hawaii",earthquake,1.62,2.84,0.195,42,reviewed,hv,hv
