time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-12-30T18:34:57.490Z,1.6507,126.3645,40.15,5.1,mww,,61,1.329,1.09,us,us2000iz9s,2022-05-03T19:43:09.607Z,"148 km NW of Ternate, Indonesia",earthquake,7.1,5.1,0.054,33,reviewed,us,us
2018-12-30T18:22:37.610Z,-0.5978,97.9026,21.36,4.1,mb,,205,1.917,1.25,us,us2000j55s,2019-03-05T17:46:40.040Z,"246 km W of Pariaman, Indonesia",earthquake,10.8,5.1,0.165,10,reviewed,us,us
2018-12-30T17:46:08.800Z,-4.4762,138.181,102.73,4.1,mb,,143,6.118,1.03,us,us2000j55y,2019-03-05T17:46:40.040Z,"Papua, Indonesia",earthquake,7.3,13.2,0.185,8,reviewed,us,us
2018-12-30T14:19:10.220Z,-5.5126,148.1613,200.87,4.9,mb,,49,3.536,0.9,us,us2000iz89,2019-03-05T17:46:39.040Z,"120 km NNE of Finschhafen, Papua New Guinea",earthquake,8.8,6.1,0.096,34,reviewed,us,us
2018-12-30T13:10:12.130Z,4.6684,125.6025,88.31,4.4,mb,,139,2.385,1.14,us,us2000j55j,2019-03-05T17:46:39.040Z,"82 km S of Sarangani, Philippines",earthquake,8.6,14.6,0.189,8,reviewed,us,us
2018-12-30T08:39:12.450Z,-2.677,102.349,166,5.7,mww,,18,1.778,0.9,us,us2000iz50,2022-05-03T19:43:11.333Z,"88 km NW of Lubuklinggau, Indonesia",earthquake,6.8,1.9,0.044,50,reviewed,us,us
2018-12-30T06:51:01.920Z,-4.9,145.3337,151.03,4.5,mb,,113,3.488,0.64,us,us2000iz4c,2019-03-05T17:46:39.040Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,8.3,7.4,0.066,67,reviewed,us,us
2018-12-30T04:10:55.190Z,-9.5353,118.9551,59.93,4.8,mb,,72,3.362,1.03,us,us2000iz2w,2019-03-05T17:46:39.040Z,"120 km SSW of Komodo, Indonesia",earthquake,6.7,8.7,0.093,38,reviewed,us,us
2018-12-29T22:04:55.070Z,-5.5341,147.3035,175.34,4.6,mb,,52,3.468,0.97,us,us2000iz1k,2019-03-05T17:46:38.040Z,"128 km NNW of Finschhafen, Papua New Guinea",earthquake,8.4,8.2,0.109,25,reviewed,us,us
2018-12-29T16:12:07.940Z,-2.265,99.8337,24.83,4.8,mb,,168,2.842,0.8,us,us2000iyyf,2019-03-05T17:46:38.040Z,"156 km SSW of Padang, Indonesia",earthquake,8.8,6.1,0.097,33,reviewed,us,us
2018-12-29T15:34:37.160Z,-5.6661,151.69,48.41,5.1,mww,,43,1.539,1.3,us,us2000iyy3,2019-03-05T17:46:38.040Z,"159 km SSW of Kokopo, Papua New Guinea",earthquake,8.5,5.4,0.086,13,reviewed,us,us
2018-12-29T14:41:21.890Z,5.8363,126.8628,83.74,4.4,mb,,194,1.768,1.39,us,us2000j52e,2019-03-05T17:46:38.040Z,"95 km SE of Pondaguitan, Philippines",earthquake,11.1,11.5,0.162,11,reviewed,us,us
2018-12-29T13:55:50.050Z,5.9658,126.458,82.87,4.2,mb,,137,1.401,0.84,us,us2000j52n,2019-03-05T17:46:38.040Z,"53 km SE of Pondaguitan, Philippines",earthquake,10,11,0.176,9,reviewed,us,us
2018-12-29T11:11:08.520Z,-11.4653,163.6715,10,4.5,mb,,116,4.179,0.39,us,us2000j528,2019-03-05T17:46:38.040Z,"221 km ESE of Kirakira, Solomon Islands",earthquake,7.5,1.9,0.127,18,reviewed,us,us
2018-12-29T11:09:34.300Z,5.5905,126.4456,95.67,4,mb,,170,1.703,0.75,us,us2000j527,2019-03-05T17:46:38.040Z,"90 km SSE of Pondaguitan, Philippines",earthquake,10.3,15.3,0.156,11,reviewed,us,us
2018-12-29T09:13:01.710Z,5.79,126.9342,61.44,5.3,mww,,46,1.852,0.74,us,us2000iyvy,2019-03-05T17:46:38.040Z,"104 km SE of Pondaguitan, Philippines",earthquake,7.3,5,0.098,10,reviewed,us,us
2018-12-29T08:23:16.560Z,0.8165,97.3861,25.88,4.7,mb,,165,0.519,0.57,us,us2000iyvj,2019-03-05T17:46:38.040Z,"168 km SSW of Singkil, Indonesia",earthquake,7.3,6.5,0.097,32,reviewed,us,us
2018-12-29T08:15:26.540Z,1.0774,97.3382,25.91,5.2,mb,,100,0.327,0.79,us,us2000iyvg,2019-03-05T17:46:38.040Z,"142 km SSW of Singkil, Indonesia",earthquake,7.2,5.2,0.061,89,reviewed,us,us
2018-12-29T04:47:59.070Z,5.9416,126.949,77.28,4.4,mb,,131,1.763,0.9,us,us2000j51r,2019-03-05T17:46:37.040Z,"97 km ESE of Pondaguitan, Philippines",earthquake,8.9,10.6,0.143,14,reviewed,us,us
2018-12-29T04:29:03.070Z,5.8539,126.7265,83.56,4.2,mb,,130,1.661,0.61,us,us2000j523,2019-03-05T17:46:37.040Z,"82 km SE of Pondaguitan, Philippines",earthquake,12.8,8.5,0.153,12,reviewed,us,us
2018-12-29T03:45:46.080Z,5.9998,126.9477,86.65,5.3,mb,,143,1.725,1.18,us,us2000j51w,2019-03-05T17:46:37.040Z,"94 km ESE of Pondaguitan, Philippines",earthquake,11.8,8,0.133,19,reviewed,us,us
2018-12-29T03:39:09.740Z,5.8983,126.9209,60.21,7,mww,,21,1.769,1.45,us,us2000iyta,2022-05-03T19:43:03.314Z,"96 km ESE of Pondaguitan, Philippines",earthquake,6.1,3.2,0.038,67,reviewed,us,us
2018-12-29T00:35:25.320Z,-7.6678,127.4581,194.33,4.1,mb,,129,3.775,0.78,us,us2000j51t,2019-03-05T17:46:37.040Z,"107 km NNE of Lospalos, Timor Leste",earthquake,9.1,12.9,0.185,8,reviewed,us,us
2018-12-28T15:39:27.840Z,-5.8632,151.2507,67.49,4.2,mb,,130,1.893,0.56,us,us2000j4hf,2019-03-05T17:46:37.040Z,"128 km ESE of Kimbe, Papua New Guinea",earthquake,13.6,11.2,0.166,10,reviewed,us,us
2018-12-28T03:03:33.430Z,-1.4498,134.0858,41,5.8,mww,,23,2.345,1.06,us,us2000iyhj,2022-05-03T19:43:01.864Z,"64 km S of Manokwari, Indonesia",earthquake,7.1,1.8,0.052,35,reviewed,us,us
2018-12-27T22:22:02.620Z,-6.3262,130.2271,145.02,4.3,mb,,91,1.959,0.76,us,us2000iydb,2019-03-05T17:46:36.040Z,"290 km WSW of Tual, Indonesia",earthquake,8.3,8.6,0.126,18,reviewed,us,us
2018-12-27T17:12:26.860Z,0.4084,122.6406,104.85,4.2,mb,,188,1.446,0.5,us,us2000j44z,2019-03-05T17:46:36.040Z,"49 km WSW of Gorontalo, Indonesia",earthquake,9.4,11.7,0.216,6,reviewed,us,us
2018-12-27T16:48:21.240Z,2.6532,128.5314,232.42,4.2,mb,,91,2.201,0.6,us,us2000j44x,2019-03-05T17:46:36.040Z,"117 km NNE of Tobelo, Indonesia",earthquake,6.4,9.2,0.118,24,reviewed,us,us
2018-12-27T10:32:47.230Z,-4.0691,140.4433,39.32,4.3,mb,,119,1.566,1.15,us,us2000j44u,2019-03-05T17:46:35.040Z,"164 km S of Abepura, Indonesia",earthquake,8.6,12.1,0.154,12,reviewed,us,us
2018-12-27T08:13:41.760Z,-6.0476,146.147,35.98,4.5,mb,,118,3.483,0.67,us,us2000iy06,2019-03-05T17:46:35.040Z,"41 km NE of Kainantu, Papua New Guinea",earthquake,10.1,7.4,0.087,39,reviewed,us,us
2018-12-27T05:39:12.190Z,-10.0685,161.136,68.77,5.3,mww,,34,1.328,0.64,us,us2000ixys,2019-03-05T17:46:35.040Z,"95 km WNW of Kirakira, Solomon Islands",earthquake,7.4,4.5,0.059,28,reviewed,us,us
2018-12-27T04:33:05.340Z,-1.4546,145.6263,10,4.5,mb,,45,1.834,1,us,us2000j44d,2019-03-05T17:46:35.040Z,"193 km WNW of Lorengau, Papua New Guinea",earthquake,7.8,1.8,0.118,21,reviewed,us,us
2018-12-27T02:31:19.250Z,5.353,125.6669,100.16,4.4,mb,,74,1.707,0.41,us,us2000j44l,2019-03-05T17:46:35.040Z,"23 km ESE of Sarangani, Philippines",earthquake,4.5,7.9,0.08,45,reviewed,us,us
2018-12-27T02:20:46.520Z,-5.5589,152.7997,10,4.7,mb,,94,1.499,1,us,us2000ixxk,2019-03-05T17:46:35.040Z,"146 km SSE of Kokopo, Papua New Guinea",earthquake,5.8,1.9,0.106,27,reviewed,us,us
2018-12-26T17:02:39.370Z,-0.9117,137.2807,10,4.3,mb,,145,3.774,0.9,us,us2000ixqy,2019-03-05T17:46:34.040Z,"136 km ENE of Biak, Indonesia",earthquake,7.4,1.8,0.143,14,reviewed,us,us
2018-12-26T14:36:21.170Z,8.0837,93.6636,88.19,4.3,mb,,180,3.663,0.6,us,us2000j3sq,2019-03-05T17:46:34.040Z,"Nicobar Islands, India region",earthquake,11.8,9.3,0.122,19,reviewed,us,us
2018-12-26T13:34:41.620Z,5.6115,126.3137,61.96,4.5,mb,,159,1.622,0.81,us,us2000ixpp,2019-03-05T17:46:34.040Z,"81 km ESE of Caburan, Philippines",earthquake,9,8.8,0.101,29,reviewed,us,us
2018-12-26T12:22:23.580Z,-8.3328,116.7449,23.16,4.7,mb,,52,2.569,0.53,us,us2000ixpa,2019-03-05T17:46:34.040Z,"20 km NNE of Labuan Lombok, Indonesia",earthquake,7.8,1.6,0.106,27,reviewed,us,us
2018-12-26T10:23:16.960Z,3.0514,97.4219,58.1,4.4,mb,,84,1.541,1.32,us,us2000j3ss,2019-03-05T17:46:34.040Z,"93 km NNW of Singkil, Indonesia",earthquake,6.2,8.2,0.11,24,reviewed,us,us
2018-12-26T05:54:40.270Z,-9.0139,158.1425,10,4.7,mb,,74,1.831,0.64,us,us2000ixmh,2019-03-05T17:46:34.040Z,"175 km SE of Gizo, Solomon Islands",earthquake,5.1,1.9,0.102,29,reviewed,us,us
2018-12-26T04:03:40.090Z,0.4047,122.6062,140.24,4.7,mb,,118,1.446,0.9,us,us2000j3s9,2019-03-05T17:46:34.040Z,"52 km WSW of Gorontalo, Indonesia",earthquake,11.3,9.3,0.115,23,reviewed,us,us
2018-12-26T03:26:41.960Z,0.7688,122.2493,102.08,4.3,mb,,138,1.506,0.89,us,us2000j3s8,2019-03-05T17:46:34.040Z,"94 km WNW of Gorontalo, Indonesia",earthquake,13.4,9.5,0.16,11,reviewed,us,us
2018-12-26T02:39:50.380Z,-6.0286,148.5029,61.15,4.6,mb,,73,3.608,0.97,us,us2000ixl5,2019-03-05T17:46:34.040Z,"93 km NE of Finschhafen, Papua New Guinea",earthquake,10.2,6.3,0.103,30,reviewed,us,us
2018-12-26T01:09:33.060Z,-5.8133,128.8215,261.09,4.2,mb,,53,3.27,0.77,us,us2000ixkb,2019-03-05T17:46:33.040Z,"244 km SSE of Ambon, Indonesia",earthquake,7.1,10,0.152,12,reviewed,us,us
2018-12-25T23:31:19.620Z,4.6589,125.7711,175.79,4.2,mb,,93,2.402,1,us,us2000j32c,2019-03-05T17:46:33.040Z,"89 km SSE of Sarangani, Philippines",earthquake,7.9,6.4,0.102,27,reviewed,us,us
2018-12-25T22:55:27.800Z,-1.1949,97.0391,10,4.4,mb,,209,2.539,0.56,us,us2000j32e,2019-03-05T17:46:33.040Z,"southwest of Sumatra, Indonesia",earthquake,9.7,2,0.162,11,reviewed,us,us
2018-12-25T20:36:09.640Z,-1.3269,119.8171,10,4.4,mb,,63,2.606,1.37,us,us2000ixis,2019-03-05T17:46:33.040Z,"46 km S of Palu, Indonesia",earthquake,5.8,0.8,0.108,25,reviewed,us,us
2018-12-25T16:07:36.570Z,5.4785,125.4344,170.24,4.6,mb,,154,1.587,0.4,us,us2000j327,2019-03-05T17:46:33.040Z,"8 km NNW of Sarangani, Philippines",earthquake,10.9,9.1,0.146,15,reviewed,us,us
2018-12-25T15:43:46.270Z,-7.1843,156.2843,26.17,4.7,mb,,142,4.261,0.58,us,us2000j324,2019-03-05T17:46:33.040Z,"118 km NNW of Gizo, Solomon Islands",earthquake,9,4.2,0.11,25,reviewed,us,us
2018-12-25T14:12:54.230Z,-5.4,151.8286,50.55,4.4,mb,,116,1.246,1.22,us,us2000j31z,2019-03-05T17:46:33.040Z,"126 km SSW of Kokopo, Papua New Guinea",earthquake,8.3,9.2,0.109,24,reviewed,us,us
2018-12-25T11:16:31.490Z,2.5525,128.8697,214.41,4,mb,,145,2.32,0.48,us,us2000j31q,2019-03-05T17:46:33.040Z,"132 km NE of Tobelo, Indonesia",earthquake,14.7,11.3,0.138,16,reviewed,us,us
2018-12-25T07:18:23.240Z,1.1186,126.4533,35,5.4,mww,,30,0.976,0.65,us,us2000ixds,2022-05-03T19:42:30.337Z,"109 km WNW of Ternate, Indonesia",earthquake,6.1,1.9,0.062,25,reviewed,us,us
2018-12-25T05:22:15.880Z,3.783,127.8899,97.72,4.3,mb,,159,3.036,0.57,us,us2000j31i,2019-03-05T17:46:33.040Z,"227 km N of Tobelo, Indonesia",earthquake,14.1,9.6,0.168,10,reviewed,us,us
2018-12-25T02:37:13.480Z,-7.8396,156.5346,35,4.8,mb,,93,3.729,0.4,us,us2000ixbv,2019-03-05T17:46:32.040Z,"44 km NW of Gizo, Solomon Islands",earthquake,6.1,2,0.113,24,reviewed,us,us
2018-12-24T22:45:07.690Z,-6.2211,130.3355,134.44,4.5,mb,,56,1.994,0.42,us,us2000ix9t,2019-03-05T17:46:32.040Z,"275 km WSW of Tual, Indonesia",earthquake,8.9,9.2,0.131,17,reviewed,us,us
2018-12-24T21:50:21.370Z,1.5491,126.572,54.86,4.6,mb,,94,1.107,1.16,us,us2000ix9i,2019-03-05T17:46:32.040Z,"123 km NW of Ternate, Indonesia",earthquake,8.3,4.1,0.09,37,reviewed,us,us
2018-12-24T21:43:48.650Z,-5.5685,150.2149,108.75,4.8,mb,,66,2.375,0.85,us,us2000ix9d,2019-03-05T17:46:32.040Z,"8 km ESE of Kimbe, Papua New Guinea",earthquake,9.6,5.7,0.084,43,reviewed,us,us
2018-12-24T19:48:58.170Z,-6.0258,149.7612,45.35,4.3,mb,,123,3.008,0.29,us,us2000j30g,2019-03-05T17:46:32.040Z,"30 km NE of Kandrian, Papua New Guinea",earthquake,10.9,16.8,0.154,12,reviewed,us,us
2018-12-24T15:54:16.860Z,-5.2465,151.9664,45.83,4.6,mb,,111,1.066,0.59,us,us2000j305,2019-03-05T17:46:32.040Z,"105 km SSW of Kokopo, Papua New Guinea",earthquake,11.6,9.2,0.101,29,reviewed,us,us
2018-12-24T08:50:45.260Z,-7.4238,128.5829,151.43,4.5,mb,,36,2.748,0.79,us,us2000ix1z,2019-03-05T17:46:31.040Z,"212 km NE of Lospalos, Timor Leste",earthquake,5.2,5.5,0.06,82,reviewed,us,us
2018-12-24T08:45:31.410Z,-5.3884,146.4037,176.5,4.3,mb,,98,3.459,0.47,us,us2000j2zq,2019-03-05T17:46:31.040Z,"70 km ESE of Madang, Papua New Guinea",earthquake,10.2,9,0.081,43,reviewed,us,us
2018-12-23T23:41:40.900Z,5.036,95.9323,28.89,4.2,mb,,86,1.028,0.56,us,us2000j2xa,2019-02-23T20:23:35.040Z,"38 km S of Sigli, Indonesia",earthquake,8.5,6.6,0.11,23,reviewed,us,us
2018-12-23T23:03:23.470Z,-6.2054,127.6882,394.41,4.2,mb,,62,3.994,0.85,us,us2000j2x7,2019-02-23T20:23:34.040Z,"267 km NNE of Lospalos, Timor Leste",earthquake,7,9,0.112,22,reviewed,us,us
2018-12-23T14:48:30.660Z,-5.6427,152.1763,10,4.4,mb,,163,1.442,0.55,us,us2000j2wy,2019-02-23T20:23:32.040Z,"144 km S of Kokopo, Papua New Guinea",earthquake,10.8,2,0.13,17,reviewed,us,us
2018-12-23T14:03:56.870Z,-0.4765,99.732,98.03,5,mb,,157,1.531,0.81,us,us2000iwpp,2019-02-23T20:22:41.040Z,"45 km WNW of Pariaman, Indonesia",earthquake,4.3,6.5,0.07,66,reviewed,us,us
2018-12-22T23:59:49.210Z,-8.474,116.1272,10,3.8,mb,,131,1.953,0.76,us,us2000iwjz,2019-02-23T20:22:37.040Z,"8 km SSE of Pemenang, Indonesia",earthquake,4.8,2,0.254,4,reviewed,us,us
2018-12-22T23:06:31.980Z,-7.4351,129.1648,128.06,4,mb,,70,2.183,0.88,us,us2000iwfq,2019-02-23T20:22:33.040Z,"267 km ENE of Lospalos, Timor Leste",earthquake,6.6,10,0.138,14,reviewed,us,us
2018-12-22T21:46:35.180Z,-0.3399,99.2254,67.09,4.9,mb,,152,1.931,0.92,us,us2000iwez,2019-02-23T20:22:32.040Z,"104 km WNW of Pariaman, Indonesia",earthquake,7.7,7.2,0.065,73,reviewed,us,us
2018-12-22T19:39:05.510Z,-7.1392,125.8409,496.83,4.1,mb,,43,3.029,0.73,us,us2000j2kl,2019-02-23T20:23:28.040Z,"152 km N of Manatutu, Timor Leste",earthquake,8.2,11.2,0.111,22,reviewed,us,us
2018-12-22T16:13:29.030Z,0.5568,121.7622,101.48,4.6,mb,,78,1.124,1.18,us,us2000iwbs,2019-02-23T20:22:29.040Z,"144 km W of Gorontalo, Indonesia",earthquake,7.6,7.8,0.091,36,reviewed,us,us
2018-12-22T07:36:52.350Z,-5.3041,152.7014,10,4.7,mb,,118,1.228,0.58,us,us2000iw8g,2019-02-23T20:22:25.040Z,"116 km SSE of Kokopo, Papua New Guinea",earthquake,9.7,1.9,0.089,39,reviewed,us,us
2018-12-22T06:07:49.660Z,2.8446,126.0423,65.3,4.6,mb,,130,2.447,1.3,us,us2000iw7p,2019-02-23T20:22:24.040Z,"191 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,8.2,9.4,0.122,20,reviewed,us,us
2018-12-22T04:36:14.790Z,-5.4896,152.777,10,4.4,mb,,204,1.427,0.58,us,us2000j2jm,2019-02-23T20:23:24.040Z,"138 km SSE of Kokopo, Papua New Guinea",earthquake,11.1,1.9,0.179,9,reviewed,us,us
2018-12-21T23:12:04.590Z,-3.4779,152.0412,348.44,5,mww,,29,0.719,0.56,us,us2000iw51,2019-02-23T20:22:18.040Z,"81 km N of Rabaul, Papua New Guinea",earthquake,6.4,4.1,0.089,12,reviewed,us,us
2018-12-21T17:27:46.230Z,-5.5373,151.9846,40.73,4.4,mb,,118,1.349,0.92,us,us2000j215,2019-02-23T20:23:20.040Z,"135 km SSW of Kokopo, Papua New Guinea",earthquake,6.6,9.1,0.144,14,reviewed,us,us
2018-12-21T14:45:21.490Z,-2.8395,138.3318,10,4.7,mb,,57,2.391,0.82,us,us2000ivxc,2019-02-23T20:22:02.040Z,"257 km W of Abepura, Indonesia",earthquake,6.9,1.7,0.072,59,reviewed,us,us
2018-12-21T13:29:58.490Z,-4.5927,143.6922,97.25,4.8,mb,,36,3.627,0.85,us,us2000ivvb,2019-02-23T20:22:02.040Z,"71 km SW of Angoram, Papua New Guinea",earthquake,7.9,7.5,0.086,42,reviewed,us,us
2018-12-21T12:26:05.570Z,-5.4869,152.1074,23.71,5.3,mww,,63,1.288,0.75,us,us2000ivv1,2022-05-03T19:50:56.324Z,"127 km S of Kokopo, Papua New Guinea",earthquake,7.3,3.8,0.057,30,reviewed,us,us
2018-12-21T10:43:55.420Z,-8.3086,116.7887,10,5.1,mww,,41,2.613,0.86,us,us2000ivuc,2022-05-03T19:42:20.551Z,"25 km NNE of Labuan Lombok, Indonesia",earthquake,6.7,1.8,0.065,23,reviewed,us,us
2018-12-21T09:19:33.430Z,-5.821,153.1048,10,4.3,mb,,200,1.87,0.45,us,us2000j20n,2019-02-23T20:23:17.040Z,"187 km SSE of Kokopo, Papua New Guinea",earthquake,7.7,2,0.178,10,reviewed,us,us
2018-12-21T08:30:15.230Z,-5.3927,151.9909,10,5.7,mww,,45,1.206,0.64,us,us2000ivst,2022-05-03T19:42:19.177Z,"120 km SSW of Kokopo, Papua New Guinea",earthquake,7,1.8,0.053,34,reviewed,us,us
2018-12-21T07:28:33.780Z,-5.6646,152.4307,10,5,mb,,157,1.487,1.06,us,us2000ivsa,2019-02-23T20:21:58.040Z,"147 km S of Kokopo, Papua New Guinea",earthquake,4.9,1.9,0.09,39,reviewed,us,us
2018-12-21T06:49:12.040Z,-5.663,152.5546,10,4.3,mb,,199,1.513,0.58,us,us2000j20c,2019-02-23T20:23:16.040Z,"149 km SSE of Kokopo, Papua New Guinea",earthquake,12.2,2,0.16,11,reviewed,us,us
2018-12-21T06:33:52.260Z,-5.4764,151.9565,10,5.9,mww,,62,1.293,0.72,us,us2000ivs3,2022-05-03T19:42:17.775Z,"130 km SSW of Kokopo, Papua New Guinea",earthquake,7.6,1.9,0.046,45,reviewed,us,us
2018-12-21T06:17:20.400Z,-5.5387,152.2499,10,4.7,mb,,156,1.341,0.93,us,us2000ivrx,2019-02-23T20:21:57.040Z,"132 km S of Kokopo, Papua New Guinea",earthquake,11.1,2,0.094,34,reviewed,us,us
2018-12-21T05:23:42.590Z,-5.5478,151.9887,16.12,5.3,mww,,33,1.358,0.57,us,us2000ivrb,2022-05-03T19:42:16.232Z,"136 km SSW of Kokopo, Papua New Guinea",earthquake,6,4.1,0.058,29,reviewed,us,us
2018-12-21T03:34:00.870Z,-5.5731,152.1069,10,4.4,mb,,132,6.208,1.1,us,us2000j201,2019-02-23T20:23:14.040Z,"137 km S of Kokopo, Papua New Guinea",earthquake,8.2,2,0.169,10,reviewed,us,us
2018-12-21T02:22:24.940Z,0.2015,120.1393,63.49,4.5,mb,,80,1.108,0.75,us,us2000ivqj,2019-02-23T20:21:54.040Z,"126 km NNE of Palu, Indonesia",earthquake,7.7,8.9,0.157,12,reviewed,us,us
2018-12-21T00:50:57.470Z,-5.1001,152.6411,35,4.9,mb,,66,1.02,0.66,us,us2000ivpm,2019-02-23T20:21:51.040Z,"93 km SSE of Kokopo, Papua New Guinea",earthquake,7.5,2,0.059,91,reviewed,us,us
2018-12-20T21:12:33.840Z,5.51,95.7768,41.89,4.4,mb,,82,1.198,1,us,us2000ivk8,2019-02-23T20:21:48.040Z,"24 km NW of Sigli, Indonesia",earthquake,7.2,9,0.092,34,reviewed,us,us
2018-12-20T19:26:08.240Z,1.8643,127.3298,114.99,4.9,mb,,134,1.085,0.65,us,us2000ivis,2019-02-23T20:21:46.040Z,"77 km W of Tobelo, Indonesia",earthquake,7.6,4.8,0.078,51,reviewed,us,us
2018-12-20T15:02:25.710Z,5.7429,125.8065,120.97,4.6,mb,,53,1.337,1.08,us,us2000ivdu,2019-02-23T20:21:43.040Z,"26 km SE of Caburan, Philippines",earthquake,6.8,6,0.066,69,reviewed,us,us
2018-12-20T14:31:49.280Z,-10.5627,162.0958,10,4.2,mb,,165,2.392,1.4,us,us2000j1ra,2019-02-23T20:22:58.040Z,"22 km ESE of Kirakira, Solomon Islands",earthquake,11.4,2,0.199,7,reviewed,us,us
2018-12-20T08:31:43.900Z,-3.6817,153.9833,453.58,4.1,mb,,109,1.884,0.62,us,us2000j1rm,2019-02-23T20:23:01.040Z,"203 km ENE of Kokopo, Papua New Guinea",earthquake,11,7.8,0.097,29,reviewed,us,us
2018-12-20T07:24:37.120Z,-4.8116,144.8635,108.04,4.8,mb,,43,3.715,0.89,us,us2000iva5,2019-02-23T20:21:38.040Z,"111 km WNW of Madang, Papua New Guinea",earthquake,4.5,6,0.073,58,reviewed,us,us
2018-12-20T01:52:15.990Z,1.7152,127.1553,88.57,4.4,mb,,115,10.626,0.67,us,us2000j1rg,2019-02-23T20:22:59.040Z,"95 km W of Tobelo, Indonesia",earthquake,11.6,7.6,0.126,18,reviewed,us,us
2018-12-20T00:41:58.230Z,4.6243,96.6288,10,4.2,mb,,132,0.679,0.8,us,us2000j1rh,2019-02-23T20:23:00.040Z,"64 km S of Bireun, Indonesia",earthquake,6.4,1.9,0.159,11,reviewed,us,us
